timestamp,program_slug,university_slug,old_fee_status,new_fee_status,old_annual_tuition_usd,new_annual_tuition_usd,source_urls
2026-08-02T21:19:49.042Z,bsc-psychology-university-of-hamburg,university-of-hamburg,,confirmed,0,927,"https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren/semesterbeitrag.html | https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren.html"
2026-08-02T21:19:49.094Z,msc-mathematics-university-of-hamburg,university-of-hamburg,,confirmed,0,927,"https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren/semesterbeitrag.html | https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren.html"
2026-08-02T21:19:49.147Z,msc-physics-university-of-hamburg,university-of-hamburg,,confirmed,0,927,"https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren/semesterbeitrag.html | https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren.html"
2026-08-02T21:19:49.203Z,mba-health-management-university-of-hamburg,university-of-hamburg,,confirmed,0,927,"https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren/semesterbeitrag.html | https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren.html"
2026-08-02T21:19:49.254Z,mba-digital-media-management-university-of-hamburg,university-of-hamburg,,confirmed,0,927,"https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren/semesterbeitrag.html | https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren.html"
2026-08-02T21:19:49.307Z,mba-general-management-university-of-hamburg,university-of-hamburg,,confirmed,0,927,"https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren/semesterbeitrag.html | https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren.html"
2026-08-02T21:19:49.358Z,llm-law-sea-environmental-law-university-of-hamburg,university-of-hamburg,,confirmed,0,927,"https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren/semesterbeitrag.html | https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren.html"
2026-08-02T21:19:49.460Z,llm-european-international-law-university-of-hamburg,university-of-hamburg,,confirmed,0,927,"https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren/semesterbeitrag.html | https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren.html"
2026-08-02T21:19:49.511Z,llm-law-economics-university-of-hamburg,university-of-hamburg,,confirmed,0,927,"https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren/semesterbeitrag.html | https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren.html"
2026-08-02T21:19:49.567Z,llm-law-economics-arab-region-university-of-hamburg,university-of-hamburg,,confirmed,0,927,"https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren/semesterbeitrag.html | https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren.html"
2026-08-02T21:19:49.619Z,msc-economics-university-of-hamburg,university-of-hamburg,,confirmed,0,927,"https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren/semesterbeitrag.html | https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren.html"
2026-08-02T21:19:49.671Z,msc-information-systems-university-of-hamburg,university-of-hamburg,,confirmed,0,927,"https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren/semesterbeitrag.html | https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren.html"
2026-08-02T21:19:49.722Z,ma-political-science-university-of-hamburg,university-of-hamburg,,confirmed,0,927,"https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren/semesterbeitrag.html | https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren.html"
2026-08-02T21:19:49.773Z,msc-psychology-university-of-hamburg,university-of-hamburg,,confirmed,0,927,"https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren/semesterbeitrag.html | https://www.uni-hamburg.de/en/campuscenter/studienorganisation/studienverlauf/beitraege-gebuehren.html"
2026-08-02T21:19:49.826Z,bsc-computer-science-university-of-munster,university-of-munster,,confirmed,0,852,"https://www.uni-muenster.de/studium/en/kosten/semesterbeitrag.html | https://www.uni-muenster.de/international/en/studierende/general-information/cost-and-funding.html"
2026-08-02T21:19:49.877Z,bsc-information-systems-university-of-munster,university-of-munster,,confirmed,0,852,"https://www.uni-muenster.de/studium/en/kosten/semesterbeitrag.html | https://www.uni-muenster.de/international/en/studierende/general-information/cost-and-funding.html"
2026-08-02T21:19:49.983Z,msc-computer-science-university-of-munster,university-of-munster,,confirmed,0,852,"https://www.uni-muenster.de/studium/en/kosten/semesterbeitrag.html | https://www.uni-muenster.de/international/en/studierende/general-information/cost-and-funding.html"
2026-08-02T21:19:50.034Z,msc-data-science-university-of-munster,university-of-munster,,confirmed,0,852,"https://www.uni-muenster.de/studium/en/kosten/semesterbeitrag.html | https://www.uni-muenster.de/international/en/studierende/general-information/cost-and-funding.html"
2026-08-02T21:19:50.086Z,msc-mathematics-university-of-munster,university-of-munster,,confirmed,0,852,"https://www.uni-muenster.de/studium/en/kosten/semesterbeitrag.html | https://www.uni-muenster.de/international/en/studierende/general-information/cost-and-funding.html"
2026-08-02T21:19:50.139Z,msc-physics-university-of-munster,university-of-munster,,confirmed,0,852,"https://www.uni-muenster.de/studium/en/kosten/semesterbeitrag.html | https://www.uni-muenster.de/international/en/studierende/general-information/cost-and-funding.html"
2026-08-02T21:19:50.190Z,llm-comparative-global-law-university-of-munster,university-of-munster,,confirmed,0,852,"https://www.uni-muenster.de/studium/en/kosten/semesterbeitrag.html | https://www.uni-muenster.de/international/en/studierende/general-information/cost-and-funding.html"
2026-08-02T21:19:50.243Z,msc-economics-university-of-munster,university-of-munster,,confirmed,0,852,"https://www.uni-muenster.de/studium/en/kosten/semesterbeitrag.html | https://www.uni-muenster.de/international/en/studierende/general-information/cost-and-funding.html"
2026-08-02T21:19:50.294Z,msc-information-systems-university-of-munster,university-of-munster,,confirmed,0,852,"https://www.uni-muenster.de/studium/en/kosten/semesterbeitrag.html | https://www.uni-muenster.de/international/en/studierende/general-information/cost-and-funding.html"
2026-08-02T21:19:50.347Z,it-systems-engineering-bsc-university-of-potsdam,university-of-potsdam,,confirmed,0,860,"https://www.uni-potsdam.de/de/studium/konkret/wohnen-finanzen/kosten | https://www.uni-potsdam.de/en/studium/studying/financing-funding-housing/costs-at-a-glance"
2026-08-02T21:19:50.398Z,informatik-computational-science-bsc-university-of-potsdam,university-of-potsdam,,confirmed,0,860,"https://www.uni-potsdam.de/de/studium/konkret/wohnen-finanzen/kosten | https://www.uni-potsdam.de/en/studium/studying/financing-funding-housing/costs-at-a-glance"
2026-08-02T21:19:50.507Z,computer-science-msc-university-of-potsdam,university-of-potsdam,,confirmed,0,860,"https://www.uni-potsdam.de/de/studium/konkret/wohnen-finanzen/kosten | https://www.uni-potsdam.de/en/studium/studying/financing-funding-housing/costs-at-a-glance"
2026-08-02T21:19:50.559Z,data-science-msc-university-of-potsdam,university-of-potsdam,,confirmed,0,860,"https://www.uni-potsdam.de/de/studium/konkret/wohnen-finanzen/kosten | https://www.uni-potsdam.de/en/studium/studying/financing-funding-housing/costs-at-a-glance"
2026-08-02T21:19:50.609Z,digital-media-law-management-mba-university-of-potsdam,university-of-potsdam,,confirmed,0,860,"https://www.uni-potsdam.de/de/studium/konkret/wohnen-finanzen/kosten | https://www.uni-potsdam.de/en/studium/studying/financing-funding-housing/costs-at-a-glance"
2026-08-02T21:19:50.663Z,master-business-administration-mba-university-of-potsdam,university-of-potsdam,,confirmed,0,860,"https://www.uni-potsdam.de/de/studium/konkret/wohnen-finanzen/kosten | https://www.uni-potsdam.de/en/studium/studying/financing-funding-housing/costs-at-a-glance"
2026-08-02T21:19:50.714Z,general-management-mba-university-of-potsdam,university-of-potsdam,,confirmed,0,860,"https://www.uni-potsdam.de/de/studium/konkret/wohnen-finanzen/kosten | https://www.uni-potsdam.de/en/studium/studying/financing-funding-housing/costs-at-a-glance"
2026-08-02T21:19:50.765Z,european-film-business-law-mba-university-of-potsdam,university-of-potsdam,,confirmed,0,860,"https://www.uni-potsdam.de/de/studium/konkret/wohnen-finanzen/kosten | https://www.uni-potsdam.de/en/studium/studying/financing-funding-housing/costs-at-a-glance"
2026-08-02T21:29:26.255Z,bsc-nursing-in-dit-deggendorf-bscn,dit-deggendorf-bscn,,confirmed,0,1342,"https://www.th-deg.de/en/students/documents/application-and-service-fees | https://www.unipage.net/en/6254/deggendorf_institute_of_technology"
2026-08-02T21:29:26.328Z,full-time-mba-esmt-berlin,esmt-berlin,,indicative,0,44339,"https://esmt.berlin/mba-programs/full-time-mba/tuition-financing | https://www.mim-essay.com/esmt-berlin-mba"
2026-08-02T21:29:26.397Z,global-online-mba-esmt-berlin,esmt-berlin,,indicative,0,15275,"https://esmt.berlin/mba-programs/full-time-mba/tuition-financing | https://www.mim-essay.com/esmt-berlin-mba"
2026-08-02T21:29:26.462Z,part-time-mba-esmt-berlin,esmt-berlin,,on_request,0,0,"https://esmt.berlin/mba-programs/full-time-mba/tuition-financing | https://esmt.berlin/master-programs/scholarships-financing"
2026-08-02T21:29:26.529Z,executive-mba-esmt-berlin,esmt-berlin,,indicative,0,45728,"https://esmt.berlin/mba-programs/full-time-mba/tuition-financing | https://www.mim-essay.com/esmt-berlin-mba"
2026-08-02T21:29:26.594Z,mbbs-in-european-university-cyprus-euc-school-of-medicine-frankfurt-branch,european-university-cyprus-euc-school-of-medicine-frankfurt-branch,,indicative,0,28820,"https://www.medistart.com/universities/frankfurt-germany/ | https://www.medlinkstudents.com/universities/european-university-cyprus-frankfurt-campus/ | https://euc.ac.cy/en/frankfurt/admissions/finance-aid/tuition-fees/"
2026-08-02T21:29:26.709Z,msc-computer-science-goethe-university-frankfurt,goethe-university-frankfurt,,confirmed,0,942,"https://www.uni-frankfurt.de/124930939/Semester_Fee_and_Semester_Ticket | https://www.journal-frankfurt.de/journal_news/stadtleben-2/Wintersemester-2025-26-Studieren-in-Frankfurt-wird-teurer-44511.html"
2026-08-02T21:29:26.773Z,hhl-full-time-mba-finance,hhl-leipzig-graduate-school-management,,on_request,0,0,"https://www.hhl.de/programs/full-time-mba-program/ | https://www.hhl.de/programs/full-time-master-in-management/"
2026-08-02T21:29:26.837Z,hhl-full-time-mba,hhl-leipzig-graduate-school-management,,indicative,0,37687,"https://www.hhl.de/programs/full-time-mba-program/ | https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3653/"
2026-08-02T21:29:26.902Z,hhl-part-time-mba,hhl-leipzig-graduate-school-management,,on_request,0,0,"https://www.hhl.de/programs/full-time-mba-program/ | https://www.hhl.de/programs/full-time-master-in-management/"
2026-08-02T21:29:26.966Z,bsc-nursing-in-haw-hamburg-bscn,haw-hamburg-bscn,,confirmed,0,915,"https://www.haw-hamburg.de/en/study/tuition-fees-living-expenses-and-scholarships/ | https://www.haw-hamburg.de/en/international/international-students/funding-and-scholarships/finances/"
2026-08-02T21:29:27.031Z,bsc-nursing-in-hochschule-bremen-city-university-of-applied-sciences,hochschule-bremen-city-university-of-applied-sciences,,confirmed,0,1023,"https://www.weser-kurier.de/bremen/semesterbeitrag-in-bremen-steigt-auf-443-euro-gew-fordert-ruecknahme-doc85y1rjypsjqt3z3h2jv | https://www.hs-bremen.de/internet/en/studium/finanzen/gebuehren/"
2026-08-02T21:29:27.098Z,leipzig-university-informatik-bsc,leipzig-university,,confirmed,0,742,"https://www.uni-leipzig.de/en/studying/current-students/study-affairs/re-enrolment-and-semester-fee | https://www.studentenwerk-leipzig.de/en/semester-fee/"
2026-08-02T21:29:27.232Z,leipzig-university-informatik-msc,leipzig-university,,confirmed,0,742,"https://www.uni-leipzig.de/en/studying/current-students/study-affairs/re-enrolment-and-semester-fee | https://www.studentenwerk-leipzig.de/en/semester-fee/"
2026-08-02T21:29:27.297Z,leipzig-university-management-science-msc,leipzig-university,,confirmed,0,742,"https://www.uni-leipzig.de/en/studying/current-students/study-affairs/re-enrolment-and-semester-fee | https://www.studentenwerk-leipzig.de/en/semester-fee/"
2026-08-02T21:29:27.363Z,leipzig-university-small-enterprise-promotion-training-mba,leipzig-university,,indicative,0,13834,"https://www.uni-leipzig.de/studium/im-studium/studienorganisation/studiengebuehren | https://www.daad.de/en/studying-in-germany/living-in-germany/finances/"
2026-08-02T21:29:27.429Z,computer-science-bsc-rwth-aachen-university,rwth-aachen-university,,confirmed,0,865,"https://www.rwth-aachen.de/go/id/bqmo/lidx/1 | https://www.asta.rwth-aachen.de/en/about-us/finance/"
2026-08-02T21:29:27.493Z,full-time-mba-digitalization-industrial-change-rwth-aachen-university,rwth-aachen-university,,confirmed,0,865,"https://www.rwth-aachen.de/go/id/bqmo/lidx/1 | https://www.asta.rwth-aachen.de/en/about-us/finance/"
2026-08-02T21:29:27.556Z,civil-engineering-bsc-tu-berlin,technical-university-berlin,,confirmed,0,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:29:27.621Z,computer-science-bsc-tu-berlin,technical-university-berlin,,confirmed,0,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:29:27.755Z,electrical-engineering-bsc-tu-berlin,technical-university-berlin,,confirmed,0,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:29:27.819Z,industrial-engineering-management-bsc-tu-berlin,technical-university-berlin,,confirmed,0,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:29:27.885Z,mechanical-engineering-bsc-tu-berlin,technical-university-berlin,,confirmed,0,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:29:27.949Z,energy-management-mba-tu-berlin,technical-university-berlin,,confirmed,0,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:29:28.014Z,building-sustainability-mba-tu-berlin,technical-university-berlin,,confirmed,0,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:29:28.079Z,sustainable-mobility-management-mba-tu-berlin,technical-university-berlin,,confirmed,0,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:29:28.142Z,civil-engineering-geodesy-bsc-tu-darmstadt,tu-darmstadt,,confirmed,0,928,"https://www.tu-darmstadt.de/studieren/studieren_von_a_bis_z/artikel_details_de_en_286144.en.jsp | https://studierendenwerkdarmstadt.de/en/about-us/beitragsordnung/"
2026-08-02T21:29:28.281Z,computer-science-bsc-tu-darmstadt,tu-darmstadt,,confirmed,0,928,"https://www.tu-darmstadt.de/studieren/studieren_von_a_bis_z/artikel_details_de_en_286144.en.jsp | https://studierendenwerkdarmstadt.de/en/about-us/beitragsordnung/"
2026-08-02T21:29:28.344Z,mechanical-engineering-sustainable-bsc-tu-darmstadt,tu-darmstadt,,confirmed,0,928,"https://www.tu-darmstadt.de/studieren/studieren_von_a_bis_z/artikel_details_de_en_286144.en.jsp | https://studierendenwerkdarmstadt.de/en/about-us/beitragsordnung/"
2026-08-02T21:29:28.411Z,executive-mba-general-management-tum,technical-university-of-munich,,on_request,0,0,"https://www.tum.de/en/studies/fees/tuition | https://thepienews.com/tu-munchen-to-bring-in-international-fees-for-non-eu/"
2026-08-02T21:29:28.491Z,bsc-computer-science-university-of-bremen,university-of-bremen,,confirmed,0,1001,"https://www.uni-bremen.de/en/studies/starting-your-studies/formalitaeten/re-registration-and-semester-fee | https://www.transparenz.bremen.de/metainformationen/beitragsordnung-der-studierenden-ws-2025-2026-270909"
2026-08-02T21:29:28.556Z,bsc-electrical-engineering-information-technology-university-of-bremen,university-of-bremen,,confirmed,0,1001,"https://www.uni-bremen.de/en/studies/starting-your-studies/formalitaeten/re-registration-and-semester-fee | https://www.transparenz.bremen.de/metainformationen/beitragsordnung-der-studierenden-ws-2025-2026-270909"
2026-08-02T21:29:28.620Z,bsc-management-production-engineering-university-of-bremen,university-of-bremen,,confirmed,0,1001,"https://www.uni-bremen.de/en/studies/starting-your-studies/formalitaeten/re-registration-and-semester-fee | https://www.transparenz.bremen.de/metainformationen/beitragsordnung-der-studierenden-ws-2025-2026-270909"
2026-08-02T21:29:28.686Z,msc-artificial-intelligence-intelligent-systems-university-of-bremen,university-of-bremen,,confirmed,0,1001,"https://www.uni-bremen.de/en/studies/starting-your-studies/formalitaeten/re-registration-and-semester-fee | https://www.transparenz.bremen.de/metainformationen/beitragsordnung-der-studierenden-ws-2025-2026-270909"
2026-08-02T21:29:28.806Z,msc-computer-science-university-of-bremen,university-of-bremen,,confirmed,0,1001,"https://www.uni-bremen.de/en/studies/starting-your-studies/formalitaeten/re-registration-and-semester-fee | https://www.transparenz.bremen.de/metainformationen/beitragsordnung-der-studierenden-ws-2025-2026-270909"
2026-08-02T21:29:28.871Z,msc-management-electrical-engineering-university-of-bremen,university-of-bremen,,confirmed,0,1001,"https://www.uni-bremen.de/en/studies/starting-your-studies/formalitaeten/re-registration-and-semester-fee | https://www.transparenz.bremen.de/metainformationen/beitragsordnung-der-studierenden-ws-2025-2026-270909"
2026-08-02T21:29:28.936Z,msc-management-production-engineering-university-of-bremen,university-of-bremen,,confirmed,0,1001,"https://www.uni-bremen.de/en/studies/starting-your-studies/formalitaeten/re-registration-and-semester-fee | https://www.transparenz.bremen.de/metainformationen/beitragsordnung-der-studierenden-ws-2025-2026-270909"
2026-08-02T21:29:29.001Z,university-of-cologne-executive-mba,university-of-cologne,,confirmed,0,820,"https://www.uni-koeln.de/en/international/study-in-cologne/costs-financing | https://studsek.uni-koeln.de/studium/rueckmeldung__semesterbeitrag/uebersicht_semesterbeitraege_seit_dem_sommersemester_2015/index_ger.html"
2026-08-02T21:29:29.066Z,msc-automation-and-safety-ude,university-duisburg-essen,,confirmed,0,848,"https://www.uni-due.de/en/studying/incomings.php | https://www.uni-due.de/scies/Semester_und_Sozialbetrag.shtml"
2026-08-02T21:32:49.317Z,bsc-nursing-in-dit-deggendorf-bscn,dit-deggendorf-bscn,confirmed,confirmed,1342,1342,"https://www.th-deg.de/en/students/documents/application-and-service-fees | https://www.unipage.net/en/6254/deggendorf_institute_of_technology"
2026-08-02T21:32:49.376Z,full-time-mba-esmt-berlin,esmt-berlin,indicative,indicative,44339,44339,"https://esmt.berlin/mba-programs/full-time-mba/tuition-financing | https://www.mim-essay.com/esmt-berlin-mba"
2026-08-02T21:32:49.429Z,global-online-mba-esmt-berlin,esmt-berlin,indicative,indicative,15275,15275,"https://esmt.berlin/mba-programs/full-time-mba/tuition-financing | https://www.mim-essay.com/esmt-berlin-mba"
2026-08-02T21:32:49.483Z,part-time-mba-esmt-berlin,esmt-berlin,on_request,indicative,0,23056,"https://esmt.berlin/degrees/study-esmt/mba-programs/part-time-mba/tuition-and-fees | https://esmt.berlin/mba-programs/part-time-mba/faq"
2026-08-02T21:32:49.610Z,executive-mba-esmt-berlin,esmt-berlin,indicative,indicative,45728,45728,"https://esmt.berlin/mba-programs/full-time-mba/tuition-financing | https://www.mim-essay.com/esmt-berlin-mba"
2026-08-02T21:32:49.661Z,mbbs-in-european-university-cyprus-euc-school-of-medicine-frankfurt-branch,european-university-cyprus-euc-school-of-medicine-frankfurt-branch,indicative,indicative,28820,28820,"https://www.medistart.com/universities/frankfurt-germany/ | https://www.medlinkstudents.com/universities/european-university-cyprus-frankfurt-campus/ | https://euc.ac.cy/en/frankfurt/admissions/finance-aid/tuition-fees/"
2026-08-02T21:32:49.711Z,msc-computer-science-goethe-university-frankfurt,goethe-university-frankfurt,confirmed,confirmed,942,942,"https://www.uni-frankfurt.de/124930939/Semester_Fee_and_Semester_Ticket | https://www.journal-frankfurt.de/journal_news/stadtleben-2/Wintersemester-2025-26-Studieren-in-Frankfurt-wird-teurer-44511.html"
2026-08-02T21:32:49.764Z,hhl-full-time-mba-finance,hhl-leipzig-graduate-school-management,on_request,indicative,0,27219,"https://www.hhl.de/programs/full-time-mba-program-finance/ | https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3653/"
2026-08-02T21:32:50.215Z,hhl-full-time-mba,hhl-leipzig-graduate-school-management,indicative,indicative,37687,37687,"https://www.hhl.de/programs/full-time-mba-program/ | https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3653/"
2026-08-02T21:32:50.268Z,hhl-part-time-mba,hhl-leipzig-graduate-school-management,on_request,indicative,0,24497,"https://www.hhl.de/programs/part-time-mba-program/ | https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3653/"
2026-08-02T21:32:50.318Z,bsc-nursing-in-haw-hamburg-bscn,haw-hamburg-bscn,confirmed,confirmed,915,915,"https://www.haw-hamburg.de/en/study/tuition-fees-living-expenses-and-scholarships/ | https://www.haw-hamburg.de/en/international/international-students/funding-and-scholarships/finances/"
2026-08-02T21:32:50.367Z,bsc-nursing-in-hochschule-bremen-city-university-of-applied-sciences,hochschule-bremen-city-university-of-applied-sciences,confirmed,confirmed,1023,1023,"https://www.weser-kurier.de/bremen/semesterbeitrag-in-bremen-steigt-auf-443-euro-gew-fordert-ruecknahme-doc85y1rjypsjqt3z3h2jv | https://www.hs-bremen.de/internet/en/studium/finanzen/gebuehren/"
2026-08-02T21:32:50.418Z,leipzig-university-informatik-bsc,leipzig-university,confirmed,confirmed,742,742,"https://www.uni-leipzig.de/en/studying/current-students/study-affairs/re-enrolment-and-semester-fee | https://www.studentenwerk-leipzig.de/en/semester-fee/"
2026-08-02T21:32:50.468Z,leipzig-university-informatik-msc,leipzig-university,confirmed,confirmed,742,742,"https://www.uni-leipzig.de/en/studying/current-students/study-affairs/re-enrolment-and-semester-fee | https://www.studentenwerk-leipzig.de/en/semester-fee/"
2026-08-02T21:32:50.517Z,leipzig-university-management-science-msc,leipzig-university,confirmed,confirmed,742,742,"https://www.uni-leipzig.de/en/studying/current-students/study-affairs/re-enrolment-and-semester-fee | https://www.studentenwerk-leipzig.de/en/semester-fee/"
2026-08-02T21:32:50.569Z,leipzig-university-small-enterprise-promotion-training-mba,leipzig-university,indicative,indicative,13834,13834,"https://www.uni-leipzig.de/studium/im-studium/studienorganisation/studiengebuehren | https://www.daad.de/en/studying-in-germany/living-in-germany/finances/"
2026-08-02T21:32:50.705Z,computer-science-bsc-rwth-aachen-university,rwth-aachen-university,confirmed,confirmed,865,865,"https://www.rwth-aachen.de/go/id/bqmo/lidx/1 | https://www.asta.rwth-aachen.de/en/about-us/finance/"
2026-08-02T21:32:50.756Z,full-time-mba-digitalization-industrial-change-rwth-aachen-university,rwth-aachen-university,confirmed,confirmed,865,865,"https://www.rwth-aachen.de/go/id/bqmo/lidx/1 | https://www.asta.rwth-aachen.de/en/about-us/finance/"
2026-08-02T21:32:50.807Z,civil-engineering-bsc-tu-berlin,technical-university-berlin,confirmed,confirmed,874,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:32:50.858Z,computer-science-bsc-tu-berlin,technical-university-berlin,confirmed,confirmed,874,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:32:50.908Z,electrical-engineering-bsc-tu-berlin,technical-university-berlin,confirmed,confirmed,874,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:32:51.225Z,industrial-engineering-management-bsc-tu-berlin,technical-university-berlin,confirmed,confirmed,874,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:32:51.276Z,mechanical-engineering-bsc-tu-berlin,technical-university-berlin,confirmed,confirmed,874,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:32:51.325Z,energy-management-mba-tu-berlin,technical-university-berlin,confirmed,confirmed,874,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:32:51.376Z,building-sustainability-mba-tu-berlin,technical-university-berlin,confirmed,confirmed,874,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:32:51.427Z,sustainable-mobility-management-mba-tu-berlin,technical-university-berlin,confirmed,confirmed,874,874,"https://www.tu.berlin/en/studierendensekretariat/topics-a-z/semester-fees | https://www.tu.berlin/en/studying/organizing-your-studies/financing-your-studies"
2026-08-02T21:32:51.479Z,civil-engineering-geodesy-bsc-tu-darmstadt,tu-darmstadt,confirmed,confirmed,928,928,"https://www.tu-darmstadt.de/studieren/studieren_von_a_bis_z/artikel_details_de_en_286144.en.jsp | https://studierendenwerkdarmstadt.de/en/about-us/beitragsordnung/"
2026-08-02T21:32:51.531Z,computer-science-bsc-tu-darmstadt,tu-darmstadt,confirmed,confirmed,928,928,"https://www.tu-darmstadt.de/studieren/studieren_von_a_bis_z/artikel_details_de_en_286144.en.jsp | https://studierendenwerkdarmstadt.de/en/about-us/beitragsordnung/"
2026-08-02T21:32:51.581Z,mechanical-engineering-sustainable-bsc-tu-darmstadt,tu-darmstadt,confirmed,confirmed,928,928,"https://www.tu-darmstadt.de/studieren/studieren_von_a_bis_z/artikel_details_de_en_286144.en.jsp | https://studierendenwerkdarmstadt.de/en/about-us/beitragsordnung/"
2026-08-02T21:32:51.707Z,executive-mba-general-management-tum,technical-university-of-munich,on_request,on_request,0,0,"https://www.tum.de/en/studies/fees/tuition | https://thepienews.com/tu-munchen-to-bring-in-international-fees-for-non-eu/"
2026-08-02T21:32:51.757Z,bsc-computer-science-university-of-bremen,university-of-bremen,confirmed,confirmed,1001,1001,"https://www.uni-bremen.de/en/studies/starting-your-studies/formalitaeten/re-registration-and-semester-fee | https://www.transparenz.bremen.de/metainformationen/beitragsordnung-der-studierenden-ws-2025-2026-270909"
2026-08-02T21:32:51.808Z,bsc-electrical-engineering-information-technology-university-of-bremen,university-of-bremen,confirmed,confirmed,1001,1001,"https://www.uni-bremen.de/en/studies/starting-your-studies/formalitaeten/re-registration-and-semester-fee | https://www.transparenz.bremen.de/metainformationen/beitragsordnung-der-studierenden-ws-2025-2026-270909"
